1.80356	1.36022e+15	1.96858	0.996511	-5.77503	0.564319	0.399101	-6.17169	-0.00243321
1.81093	1.35992e+15	1.96832	0.996482	-5.77322	0.564161	0.402368	-6.17312	-0.00247294
1.81831	1.35962e+15	1.96807	0.996453	-5.77141	0.564002	0.405649	-6.17455	-0.00251315
1.82568	1.35931e+15	1.96781	0.996423	-5.7696	0.563842	0.408942	-6.17598	-0.00255384
1.83305	1.359e+15	1.96755	0.996394	-5.76777	0.563682	0.412248	-6.17743	-0.00259501
1.84042	1.3587e+15	1.9673	0.996364	-5.76594	0.563521	0.415566	-6.17887	-0.00263667
1.84779	1.35839e+15	1.96704	0.996335	-5.76411	0.563359	0.418898	-6.18033	-0.00267882
1.85516	1.35808e+15	1.96678	0.996305	-5.76227	0.563197	0.422243	-6.18179	-0.00272146
1.86253	1.35777e+15	1.96652	0.996275	-5.76042	0.563034	0.4256	-6.18325	-0.00276459
1.8699	1.35745e+15	1.96626	0.996245	-5.75856	0.56287	0.42897	-6.18472	-0.00280823
1.87727	1.35714e+15	1.96599	0.996215	-5.7567	0.562706	0.432353	-6.1862	-0.00285238
1.88463	1.35683e+15	1.96573	0.996184	-5.75483	0.56254	0.435748	-6.18768	-0.00289703
1.892	1.35651e+15	1.96547	0.996154	-5.75296	0.562375	0.439157	-6.18917	-0.00294219
1.89936	1.35619e+15	1.9652	0.996123	-5.75108	0.562208	0.442578	-6.19067	-0.00298786
1.90672	1.35588e+15	1.96494	0.996093	-5.74919	0.562041	0.446012	-6.19217	-0.00303406
1.91408	1.35556e+15	1.96467	0.996062	-5.7473	0.561873	0.449459	-6.19367	-0.00308078
1.92144	1.35524e+15	1.9644	0.996031	-5.7454	0.561705	0.452918	-6.19519	-0.00312802
1.9288	1.35491e+15	1.96413	0.996	-5.74349	0.561536	0.45639	-6.19671	-0.00317579
1.93616	1.35459e+15	1.96386	0.995969	-5.74158	0.561366	0.459875	-6.19823	-0.0032241
