#R	M		Pc	RhoC		y(r)?	beta		lovek2		Lam
11.6643	1.47588	98.9015	0.567032	0.609334	0.186838	0.0706083	206.749
11.6616	1.47878	99.4846	0.568172	0.609266	0.187247	0.0704183	203.947
11.6594	1.48166	100.069	0.56931	0.610178	0.187649	0.0701822	201.097
11.6571	1.48451	100.654	0.570446	0.609998	0.188047	0.0700038	198.472
11.655	1.48737	101.241	0.571579	0.611071	0.188441	0.0697641	195.732
11.6527	1.49021	101.829	0.572711	0.611434	0.188838	0.0695595	193.113
11.6506	1.49303	102.418	0.573841	0.61046	0.18923	0.0694249	190.752
11.6478	1.49584	103.008	0.574969	0.612707	0.189632	0.0691247	187.926
11.6458	1.49863	103.599	0.576094	0.612901	0.190019	0.0689346	185.509
11.6445	1.50141	104.191	0.577218	0.614475	0.190391	0.068683	183.03
11.6418	1.50417	104.785	0.57834	0.614793	0.190788	0.0684833	180.61
11.6395	1.50692	105.38	0.57946	0.614568	0.191173	0.0683159	178.361
11.6367	1.50966	105.975	0.580578	0.614738	0.191567	0.0681253	176.041
11.6347	1.51238	106.572	0.581694	0.614006	0.191945	0.0679863	173.957
11.6307	1.51509	107.17	0.582808	0.615201	0.192356	0.0677387	171.483
11.6298	1.51778	107.77	0.583921	0.617618	0.192712	0.0674573	169.198
11.6284	1.52046	108.37	0.585031	0.617752	0.193075	0.0672842	167.182
11.6254	1.52313	108.972	0.58614	0.618392	0.193464	0.0670752	164.993
11.6233	1.52578	109.574	0.587247	0.619453	0.193835	0.0668548	162.885
11.6205	1.52842	110.178	0.588351	0.620327	0.194217	0.0666388	160.766
11.6183	1.53105	110.783	0.589455	0.619046	0.194589	0.0665308	158.979
11.6165	1.53366	111.389	0.590556	0.622036	0.194951	0.0662242	156.783
11.6146	1.53626	111.996	0.591655	0.621413	0.195313	0.0660896	155.018
11.6112	1.53885	112.604	0.592753	0.623029	0.195699	0.065839	152.915
11.6076	1.54142	113.214	0.593849	0.622322	0.196088	0.0656968	151.078
11.607	1.54398	113.824	0.594943	0.625234	0.196424	0.0654092	149.135
11.6044	1.54653	114.436	0.596036	0.622907	0.196792	0.0653523	147.615
11.6019	1.54906	115.049	0.597127	0.625855	0.197156	0.065052	145.587
11.5995	1.55159	115.663	0.598216	0.626471	0.197518	0.0648615	143.834
11.5979	1.55409	116.278	0.599303	0.627549	0.197866	0.0646565	142.124
11.5949	1.55659	116.894	0.600389	0.628093	0.198234	0.0644677	140.399
11.5929	1.55908	117.511	0.601474	0.62879	0.198584	0.06428	138.759
11.5906	1.56155	118.129	0.602556	0.629865	0.198939	0.0640733	137.082
11.5878	1.564	118.749	0.603637	0.629753	0.1993	0.0639189	135.52
11.5858	1.56645	119.369	0.604717	0.630809	0.199646	0.0637181	133.927
11.5831	1.56889	119.991	0.605794	0.631703	0.200003	0.0635205	132.325
11.5811	1.57131	120.613	0.606871	0.632406	0.200347	0.0633373	130.813
11.5788	1.57372	121.237	0.607945	0.633914	0.200694	0.0631174	129.236
11.5754	1.57611	121.862	0.609018	0.63371	0.201058	0.0629672	127.766
11.5738	1.5785	122.488	0.610089	0.635318	0.20139	0.0627505	126.28
11.5715	1.58087	123.115	0.611159	0.635511	0.201734	0.062592	124.892
11.5689	1.58323	123.743	0.612227	0.635078	0.20208	0.0624605	123.566
11.5667	1.58559	124.372	0.613294	0.638069	0.202419	0.0621813	121.986
11.565	1.58793	125.002	0.614359	0.63887	0.202747	0.062004	120.657
11.5616	1.59025	125.634	0.615422	0.639095	0.203103	0.0618403	119.288
11.5593	1.59256	126.266	0.616484	0.639808	0.203441	0.0616636	117.964
11.5569	1.59487	126.9	0.617544	0.640724	0.203776	0.0614795	116.647
11.5546	1.59716	127.534	0.618602	0.641256	0.20411	0.0613128	115.382
11.5524	1.59944	128.17	0.619659	0.642198	0.204441	0.0611304	114.111
11.5501	1.60171	128.807	0.620715	0.640635	0.204771	0.0610561	113.056
11.5475	1.60397	129.445	0.621768	0.642598	0.205106	0.0608285	111.717
11.545	1.60621	130.084	0.622821	0.645103	0.205436	0.0605808	110.371
11.5426	1.60844	130.723	0.623871	0.645669	0.205766	0.0604164	109.192
11.5406	1.61061	131.364	0.62492	0.645217	0.20608	0.0603025	108.16
11.5377	1.61288	132.007	0.625968	0.646963	0.206421	0.0600839	106.879
11.5361	1.615	132.65	0.627014	0.647821	0.206721	0.0599212	105.82
11.533	1.61727	133.294	0.628058	0.646746	0.207068	0.0598197	104.758
11.5305	1.61945	133.939	0.629101	0.650103	0.207392	0.0595427	103.461
11.5281	1.62162	134.585	0.630143	0.651143	0.207713	0.0593648	102.358
11.5256	1.62378	135.233	0.631182	0.652058	0.208034	0.0591922	101.275
11.5231	1.62593	135.881	0.632221	0.653092	0.208354	0.0590158	100.201
11.5213	1.62806	136.531	0.633258	0.65389	0.20866	0.0588549	99.1954
11.518	1.63019	137.181	0.634293	0.654011	0.208994	0.0587111	98.1665
11.5157	1.6323	137.833	0.635327	0.655848	0.209306	0.0585062	97.0968
11.5134	1.63441	138.485	0.636359	0.65607	0.209618	0.0583676	96.1468
11.5107	1.6365	139.139	0.63739	0.656742	0.209936	0.0582088	95.1628
11.5084	1.63858	139.794	0.63842	0.658301	0.210244	0.0580183	94.1577
11.5065	1.64066	140.449	0.639448	0.65909	0.210546	0.0578621	93.2336
11.5036	1.64272	141.106	0.640474	0.659803	0.210864	0.0577025	92.2769
11.5012	1.64477	141.764	0.641499	0.661481	0.21117	0.0575095	91.3033
11.4989	1.64682	142.423	0.642523	0.661955	0.211475	0.0573656	90.4198
11.4992	1.64885	143.083	0.643545	0.664888	0.211731	0.0571444	89.5291
11.4937	1.65087	143.743	0.644566	0.661982	0.212092	0.0571127	88.7203
11.4914	1.65288	144.405	0.645586	0.664373	0.212393	0.0568954	87.7586
11.4888	1.65488	145.068	0.646604	0.665896	0.212699	0.0567107	86.8448
11.4865	1.65688	145.732	0.647621	0.666228	0.212997	0.056577	86.0364
11.4847	1.65878	146.397	0.648636	0.667694	0.213275	0.0564071	85.2202
11.4814	1.66083	147.063	0.64965	0.667553	0.2136	0.0562815	84.386
11.479	1.6628	147.73	0.650663	0.666965	0.213897	0.0561844	83.6567
11.4766	1.66475	148.398	0.651675	0.669447	0.214193	0.0559687	82.7605
11.4742	1.66669	149.068	0.652685	0.670154	0.214488	0.0558229	81.9788
11.4715	1.66863	149.738	0.653694	0.672376	0.214789	0.055617	81.1074
11.4682	1.67055	150.409	0.654701	0.670828	0.215098	0.0555527	80.4323
11.4685	1.67247	151.081	0.655707	0.675351	0.215339	0.0552832	79.5949
11.4643	1.67437	151.754	0.656712	0.674564	0.215663	0.0551847	78.8596
11.4618	1.67627	152.428	0.657716	0.675525	0.215954	0.0550322	78.1114
